,Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
6189,QC,Crops,5000,World,5510,Production,417,"Peas, green",2003,2003,tonnes,12394727.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6190,QC,Crops,5000,World,5510,Production,417,"Peas, green",2004,2004,tonnes,12651109.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6191,QC,Crops,5000,World,5510,Production,417,"Peas, green",2005,2005,tonnes,13158343.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6192,QC,Crops,5000,World,5510,Production,417,"Peas, green",2006,2006,tonnes,14097637.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6193,QC,Crops,5000,World,5510,Production,417,"Peas, green",2007,2007,tonnes,14679308.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6194,QC,Crops,5000,World,5510,Production,417,"Peas, green",2008,2008,tonnes,14924128.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6195,QC,Crops,5000,World,5510,Production,417,"Peas, green",2009,2009,tonnes,15745400.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6196,QC,Crops,5000,World,5510,Production,417,"Peas, green",2010,2010,tonnes,15985461.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6197,QC,Crops,5000,World,5510,Production,417,"Peas, green",2011,2011,tonnes,16969486.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6198,QC,Crops,5000,World,5510,Production,417,"Peas, green",2012,2012,tonnes,17064749.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6199,QC,Crops,5000,World,5510,Production,417,"Peas, green",2013,2013,tonnes,17428443.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6200,QC,Crops,5000,World,5510,Production,417,"Peas, green",2014,2014,tonnes,17450024.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6201,QC,Crops,5000,World,5510,Production,417,"Peas, green",2015,2015,tonnes,19411817.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6202,QC,Crops,5000,World,5510,Production,417,"Peas, green",2016,2016,tonnes,19854943.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6203,QC,Crops,5000,World,5510,Production,417,"Peas, green",2017,2017,tonnes,20764578.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6204,QC,Crops,5000,World,5510,Production,417,"Peas, green",2018,2018,tonnes,21225579.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6205,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1961,1961,tonnes,71318.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6206,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1962,1962,tonnes,111403.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6207,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1963,1963,tonnes,116426.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6208,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1964,1964,tonnes,103303.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6209,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1965,1965,tonnes,74442.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6210,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1966,1966,tonnes,100418.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6211,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1967,1967,tonnes,88686.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6212,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1968,1968,tonnes,127549.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6213,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1969,1969,tonnes,102615.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6214,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1970,1970,tonnes,102611.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6215,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1971,1971,tonnes,110391.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6216,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1972,1972,tonnes,114039.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6217,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1973,1973,tonnes,121567.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6218,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1974,1974,tonnes,128361.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6219,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1975,1975,tonnes,127045.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6220,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1976,1976,tonnes,156081.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6221,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1977,1977,tonnes,154930.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6222,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1978,1978,tonnes,168612.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6223,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1979,1979,tonnes,168164.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6224,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1980,1980,tonnes,178582.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6225,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1981,1981,tonnes,161581.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6226,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1982,1982,tonnes,166326.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6227,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1983,1983,tonnes,152387.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6228,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1984,1984,tonnes,154701.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6229,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1985,1985,tonnes,142564.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6230,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1986,1986,tonnes,170122.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6231,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1987,1987,tonnes,172893.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6232,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1988,1988,tonnes,229968.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6233,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1989,1989,tonnes,249622.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6234,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1990,1990,tonnes,287865.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6235,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1991,1991,tonnes,347763.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6236,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1992,1992,tonnes,305992.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6237,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1993,1993,tonnes,307082.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6238,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1994,1994,tonnes,288210.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6239,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1995,1995,tonnes,302095.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6240,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1996,1996,tonnes,304090.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6241,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1997,1997,tonnes,300982.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6242,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1998,1998,tonnes,322421.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6243,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),1999,1999,tonnes,368717.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6244,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2000,2000,tonnes,378899.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6245,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2001,2001,tonnes,423265.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6246,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2002,2002,tonnes,462878.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6247,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2003,2003,tonnes,485710.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6248,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2004,2004,tonnes,490960.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6249,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2005,2005,tonnes,510993.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6250,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2006,2006,tonnes,531302.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6251,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2007,2007,tonnes,525912.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6252,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2008,2008,tonnes,510184.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6253,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2009,2009,tonnes,522163.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6254,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2010,2010,tonnes,482568.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6255,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2011,2011,tonnes,483714.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6256,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2012,2012,tonnes,478643.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6257,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2013,2013,tonnes,500399.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6258,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2014,2014,tonnes,523968.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6259,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2015,2015,tonnes,577422.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6260,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2016,2016,tonnes,622636.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6261,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2017,2017,tonnes,692153.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6262,QC,Crops,5000,World,5510,Production,687,Pepper (piper spp.),2018,2018,tonnes,732524.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6263,QC,Crops,5000,World,5510,Production,748,Peppermint,1961,1961,tonnes,107611.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6264,QC,Crops,5000,World,5510,Production,748,Peppermint,1962,1962,tonnes,105362.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6265,QC,Crops,5000,World,5510,Production,748,Peppermint,1963,1963,tonnes,80558.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6266,QC,Crops,5000,World,5510,Production,748,Peppermint,1964,1964,tonnes,51226.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6267,QC,Crops,5000,World,5510,Production,748,Peppermint,1965,1965,tonnes,43899.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6268,QC,Crops,5000,World,5510,Production,748,Peppermint,1966,1966,tonnes,46954.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6269,QC,Crops,5000,World,5510,Production,748,Peppermint,1967,1967,tonnes,49821.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6270,QC,Crops,5000,World,5510,Production,748,Peppermint,1968,1968,tonnes,51529.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6271,QC,Crops,5000,World,5510,Production,748,Peppermint,1969,1969,tonnes,37585.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
6272,QC,Crops,5000,World,5510,Production,748,Peppermint,1970,1970,tonnes,43753.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
